quant_rank,code,stock_name,industry,industry_source,industry_update_date,latest_trade_date,latest_close,price_percentile_5y,price_percentile_1y,distance_from_52w_low_pct,ma20,ma60,ma120,ma250,ma20_slope_pct,ma60_slope_pct,trend_confirmation_level,atr14,relative_strength_20d,relative_strength_60d,avg_turnover_20d,quant_score,quant_status,hard_blockers,soft_blockers,rejection_reasons
1111,002549,凯美特气,N77生态保护和环境治理业,baostock.query_stock_industry,2026-07-06,2026-07-10,16.31,0.72,0.228,46.9369,18.38,18.36,19.49,19.27,0.5857,-1.0315,NONE,1.5,-11.4486,-18.8619,1319546098.1,30.069,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1112,002902,铭普光磁,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,27.42,0.904,0.756,39.898,30.4,32.34,27.64,24.91,-5.0073,-0.6579,NONE,2.36,-14.6758,-15.6384,886131446.4,30.0686,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1113,000408,藏格矿业,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,69.3,0.8904,0.452,67.2701,73.07,79.86,81.86,69.39,-1.254,-1.2073,NONE,3.67,-10.1387,-20.2705,1256678624.0,30.0591,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1114,000880,潍柴重机,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,24.18,0.74,0.052,10.0091,23.94,28.07,29.82,33.15,-2.2802,-1.1516,NONE,1.14,-0.5609,-16.7933,402379723.0,30.0555,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1115,002438,江苏神通,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,13.43,0.6264,0.128,6.3341,14.7,16.05,16.64,15.28,-3.7557,-1.6489,NONE,0.67,-11.1766,-25.3407,152770497.4,30.0474,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1116,002169,智光电气,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,13.16,0.9128,0.636,120.4355,14.33,14.88,14.37,10.91,-3.4665,-0.8166,NONE,0.81,-13.4017,-17.2237,520715760.9,30.0375,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1117,002963,豪尔赛,E50建筑装饰、装修和其他建筑业,baostock.query_stock_industry,2026-07-06,2026-07-10,19.45,0.988,0.944,55.9743,20.21,18.27,16.74,15.59,1.3361,2.0039,NONE,1.72,2.2016,28.5122,154804081.95,30.0346,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1118,000878,云南铜业,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,15.24,0.8248,0.228,19.9056,16.71,18.04,20.03,17.98,-1.4219,-1.4762,NONE,0.82,-6.5347,-24.181,1040842378.25,30.0284,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1119,002222,福晶科技,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,77.45,0.9504,0.752,135.5535,89.81,94.87,81.97,63.2,-3.1373,-0.3812,NONE,6.91,-15.9383,-14.7926,2952547179.85,30.0269,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1120,000777,中核科技,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,17.01,0.6784,0.04,6.3125,18.25,19.13,22.07,21.75,0.8457,-2.1943,NONE,1.01,5.0016,-28.8001,450078347.8,29.9965,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1121,002283,天润工业,C36汽车制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,9.3,0.8848,0.692,57.8947,9.87,10.83,9.71,7.99,-0.5791,-0.3038,NONE,0.69,0.5511,-17.1098,388066852.45,29.9464,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1122,002670,国盛证券,J67资本市场服务,baostock.query_stock_industry,2026-07-06,2026-07-10,11.56,0.6816,0.072,5.4745,11.8,12.22,13.95,16.14,0.9752,-1.8143,NONE,0.62,2.2734,-25.6872,442241860.05,29.943,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1123,001288,运机集团,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,23.29,0.5975,0.148,18.8265,25.21,26.42,29.83,27.95,-0.8321,-1.2781,NONE,1.44,-5.3883,-18.3339,113866467.5,29.9309,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1124,002083,孚日股份,C17纺织业,baostock.query_stock_industry,2026-07-06,2026-07-10,9.3,0.8768,0.384,94.9686,10.52,10.65,11.22,9.02,1.1444,-2.1717,NONE,0.79,1.9078,-34.0325,805135583.2,29.8875,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1125,003010,若羽臣,I64互联网和相关服务,baostock.query_stock_industry,2026-07-06,2026-07-10,22.69,0.6104,0.016,3.4184,23.77,26.71,30.03,38.12,-0.5501,-2.6612,NONE,1.06,-6.9265,-32.1956,155873559.65,29.8843,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1126,000623,吉林敖东,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,17.64,0.7688,0.148,6.7797,17.99,17.9,18.4,19.01,1.7788,0.013,NONE,0.61,4.1915,-7.7232,294680232.9,29.827,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1127,000901,航天科技,C36汽车制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,17.93,0.8608,0.304,48.5501,17.61,20.22,22.86,20.46,-2.0386,-2.2135,NONE,0.94,0.1032,-24.9216,443500680.85,29.8174,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1128,002001,新 和 成,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,28.7,0.8024,0.624,34.6786,29.45,31.61,31.72,27.59,-1.0167,-2.0248,NONE,1.43,-3.725,-29.4403,1188957636.9,29.7835,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1129,002831,裕同科技,C22造纸和纸制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,28.93,0.6824,0.536,25.6733,32.65,36.25,33.84,30.08,1.2528,-1.6119,NONE,2.18,-6.209,-26.9565,637377599.05,29.7835,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1130,002149,西部材料,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,45.2,0.916,0.58,179.703,50.97,59.66,53.6,36.99,-8.1957,-0.4117,NONE,3.57,-28.2781,-4.9838,2692549382.35,29.7738,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1131,002931,锋龙股份,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,58.64,0.9272,0.636,303.3012,69.06,64.35,66.98,40.82,0.494,-0.0166,NONE,6.31,-10.9286,-22.69,1323897781.3,29.7381,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1132,000795,英洛华,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,8.62,0.6584,0.032,4.8662,9.23,9.21,9.54,10.18,-0.939,-0.3407,NONE,0.6,-7.0001,-12.0436,390369643.9,29.7287,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1133,002534,西子洁能,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,17.51,0.7016,0.592,54.1373,19.16,18.86,18.47,16.77,-2.4187,-0.1905,NONE,1.3,-10.3498,-9.374,394486273.4,29.7153,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1134,002943,宇晶股份,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,43.56,0.7184,0.524,72.9258,47.87,62.87,61.77,47.28,-6.4111,-0.6073,NONE,4.53,-14.538,-19.4552,737294901.55,29.7007,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1135,002648,卫星化学,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,22.68,0.6752,0.612,39.3977,23.81,25.39,24.85,21.41,-0.5929,-1.7851,NONE,1.54,-5.046,-29.5576,2252918327.45,29.6396,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1136,002871,伟隆股份,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,19.86,0.9472,0.736,90.595,20.88,20.31,19.72,17.26,-0.6402,1.5077,NONE,1.58,-6.7394,13.1506,232625129.55,29.6193,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1137,002927,泰永长征,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,17.3,0.8824,0.428,20.8945,19.75,19.86,19.78,18.22,-2.9483,-0.0034,NONE,1.23,-6.9815,-0.6545,304633484.5,29.587,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1138,000922,佳电股份,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,12.16,0.7208,0.252,9.4509,13.51,13.98,14.25,13.31,0.5059,-0.6373,NONE,0.67,-0.2302,-15.2842,354624094.5,29.5829,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1139,002903,宇环数控,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,33.36,0.9608,0.804,72.0474,45.47,42.58,34.08,28.0,-4.6717,1.5554,NONE,3.3,-26.2771,0.1758,433134304.15,29.5654,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1140,001337,四川黄金,B09有色金属矿采选业,baostock.query_stock_industry,2026-07-06,2026-07-10,37.88,0.8598,0.584,63.6285,39.46,47.39,48.45,37.03,-3.0192,-2.0176,NONE,2.33,-7.5949,-27.0487,509479386.55,29.5632,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1141,002785,万里石,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,36.43,0.8712,0.412,32.0406,41.46,44.94,43.66,38.07,-0.3617,-0.1359,NONE,2.83,-8.3772,-12.97,391082718.25,29.5078,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1142,002413,雷科防务,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,9.62,0.9024,0.512,82.8897,9.73,11.42,12.88,9.69,-2.8126,-2.9372,NONE,0.61,-5.7796,-30.9425,665031478.15,29.4278,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1143,002048,宁波华翔,C36汽车制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,23.04,0.8072,0.172,28.8591,24.98,26.92,28.32,27.93,-3.7238,-0.9086,NONE,1.54,-17.9836,-18.7832,722859183.75,29.4233,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1144,002015,协鑫能科,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,2026-07-10,14.88,0.7696,0.668,51.9918,16.72,19.36,17.03,14.14,-7.1304,-1.197,NONE,1.05,-17.3853,-19.4537,1508853842.65,29.4161,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1145,002976,瑞玛精密,C33金属制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,26.65,0.7328,0.448,12.6374,28.11,30.75,29.24,27.56,-4.2562,-0.6136,NONE,2.87,-12.1506,-10.3307,392449334.15,29.4126,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1146,000426,兴业银锡,B09有色金属矿采选业,baostock.query_stock_industry,2026-07-06,2026-07-10,33.0,0.8792,0.396,104.2079,36.12,40.47,44.67,35.55,-1.6944,-1.7981,NONE,2.34,-9.7713,-27.1866,2782880130.5,29.4042,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1147,000612,焦作万方,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,10.01,0.872,0.408,29.4955,10.91,11.96,12.61,10.89,-1.1416,-1.5371,NONE,0.54,-6.6984,-30.3405,527914976.9,29.3961,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1148,002043,兔 宝 宝,C20木材加工和木、竹、藤、棕、草制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,11.01,0.6328,0.276,13.1552,11.58,13.1,14.26,12.98,-1.7434,-1.7457,NONE,0.52,-5.9862,-25.622,120188346.15,29.3948,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1149,002115,三维通信,L72商务服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,10.95,0.8552,0.276,32.0869,10.81,12.41,13.25,11.91,-3.7301,-1.3536,NONE,0.5,-4.6648,-14.3844,364453014.3,29.3711,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1150,000767,晋控电力,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.47,0.7424,0.636,24.3728,4.07,4.44,3.98,3.47,-8.1856,-0.355,NONE,0.2,-26.3649,-11.1542,786097076.0,29.3481,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1151,002249,大洋电机,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.32,0.7544,0.132,11.9266,7.85,8.75,9.52,9.51,-1.3693,-1.383,NONE,0.41,-8.0625,-25.893,480735429.15,29.3265,HARD_REJECT,price_too_high,falling_knife;trend_unconfirmed,falling_knife;price_too_high;trend_unconfirmed
1152,002378,章源钨业,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,27.37,0.9232,0.616,247.335,34.08,32.02,31.0,21.14,-1.7488,-0.8299,NONE,2.71,-19.9252,-17.9567,3458721024.3,29.3118,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1153,003816,中国广核,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.86,0.7272,0.448,7.2222,4.01,4.38,4.25,4.02,-2.4073,-1.1839,NONE,0.1,-10.2731,-17.8867,428592241.4,29.3044,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1154,002051,中工国际,E48土木工程建筑业,baostock.query_stock_industry,2026-07-06,2026-07-10,8.95,0.764,0.58,10.9046,11.42,11.24,10.1,9.37,-5.118,-1.1076,NONE,0.88,-24.8151,-13.4785,984764189.5,29.2706,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1155,002700,万憬能源,D45燃气生产和供应业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.73,0.5632,0.008,0.703,7.21,7.23,7.15,7.25,-8.5462,-0.9412,NONE,0.58,-33.2586,-18.7835,171692054.3,29.2678,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1156,001896,豫能控股,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,2026-07-10,14.32,0.9416,0.708,203.3898,17.98,17.53,14.23,9.77,-7.6046,0.7405,NONE,1.56,-33.7955,-5.0583,2977867877.6,29.2146,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1157,002792,通宇通讯,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,34.4,0.9,0.5,132.1188,35.09,42.57,44.91,32.6,-4.6927,-2.7089,NONE,2.13,-10.6653,-28.3444,894928226.8,29.199,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1158,002284,亚太股份,C36汽车制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,9.47,0.6104,0.016,2.4892,9.98,11.85,13.75,13.13,-2.918,-3.001,NONE,0.43,-10.2532,-38.3486,163193268.0,29.1595,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1159,000547,航天发展,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,18.17,0.844,0.444,142.9144,18.76,22.34,25.97,18.67,-3.2448,-3.467,NONE,1.24,-4.5075,-35.6601,2115173606.85,29.0832,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1160,000559,万向钱潮,C36汽车制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,12.02,0.876,0.38,59.6282,13.13,15.31,16.45,13.39,-3.4653,-1.8013,NONE,0.73,-10.3192,-30.0065,797454172.1,29.0674,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1161,000833,粤桂股份,S91综合,baostock.query_stock_industry,2026-07-06,2026-07-10,20.64,0.9048,0.524,73.0092,23.26,24.98,24.19,19.74,-2.8523,-0.7863,NONE,1.19,-23.9495,-17.0502,994317720.95,29.0,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1162,002130,沃尔核材,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,17.62,0.6776,0.02,1.7909,18.88,21.44,24.18,25.19,-2.2116,-2.4956,NONE,1.0,-6.8843,-34.3184,824867469.3,28.9797,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1163,000859,国风新材,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,8.62,0.8824,0.412,36.6086,10.32,10.06,10.47,8.96,-5.1688,-0.7706,NONE,0.69,-26.4195,-14.8288,697227447.85,28.9752,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1164,002028,思源电气,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,151.73,0.8928,0.464,116.7881,174.58,192.07,197.75,153.34,-2.1676,-1.8104,NONE,10.95,-13.0958,-28.7768,2202884290.45,28.9127,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1165,002432,九安医疗,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,58.8,0.8416,0.692,61.8052,66.39,73.03,63.48,51.25,-2.4429,-3.0387,NONE,4.21,-6.0728,-36.006,1432056350.8,28.8921,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1166,002204,大连重工,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.2,0.5936,0.016,1.5625,5.4,6.06,6.62,6.63,-2.0754,-2.1091,NONE,0.17,-7.9536,-27.2824,116442468.75,28.8838,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1167,002582,好想你,C13农副食品加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,8.85,0.6224,0.036,4.7337,8.96,10.68,11.41,10.71,-1.6301,-2.0766,NONE,0.32,-6.3538,-28.9218,115450006.65,28.8399,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1168,002365,永安药业,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,10.46,0.5488,0.02,3.7698,10.69,12.06,13.34,16.16,-1.5514,-2.364,NONE,0.54,-5.2594,-29.6126,114427140.2,28.8388,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1169,002195,岩山科技,I64互联网和相关服务,baostock.query_stock_industry,2026-07-06,2026-07-10,6.34,0.8288,0.164,17.1904,6.7,7.83,8.92,7.92,-3.2365,-2.9188,NONE,0.3,-7.8005,-34.8399,991626556.1,28.836,HARD_REJECT,price_too_high,falling_knife;trend_unconfirmed,falling_knife;price_too_high;trend_unconfirmed
1170,000975,山金国际,B09有色金属矿采选业,baostock.query_stock_industry,2026-07-06,2026-07-10,20.03,0.82,0.228,19.3683,19.52,23.63,27.29,24.06,-1.3021,-3.7528,NONE,1.31,-3.6988,-39.1895,1278380530.65,28.8112,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1171,000791,甘肃能源,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.28,0.9216,0.66,15.3724,8.02,8.63,8.03,7.34,-3.3339,0.1489,NONE,0.37,-12.9614,-13.4338,375925743.4,28.7974,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1172,002009,天奇股份,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,18.62,0.7928,0.488,23.5567,20.15,22.92,24.77,20.78,-3.2624,-1.9533,NONE,1.23,-8.6279,-29.0491,465235937.4,28.7823,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1173,000972,中基健康,C13农副食品加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.58,0.6928,0.268,20.1342,3.47,3.68,3.72,3.77,0.4482,-0.5724,WEAK,0.17,1.3753,-13.121,30221337.65,28.7636,LOW_PRIORITY,,,
1174,001266,宏英智能,C40仪器仪表制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,40.4,0.9027,0.812,55.5641,47.73,44.85,39.41,34.49,-1.37,2.0159,NONE,2.82,-12.6366,15.0575,212237487.75,28.7599,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1175,000534,万泽股份,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,29.11,0.92,0.6,106.1615,29.91,35.04,34.95,26.1,-0.3365,-2.6099,NONE,2.02,-2.3646,-41.1236,684200719.1,28.7512,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1176,000430,张家界,N78公共设施管理业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.88,0.528,0.012,2.0772,7.38,7.68,7.52,7.67,-3.3709,-0.5034,NONE,0.4,-10.5457,-13.9051,89187049.35,28.7429,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
1177,002098,浔兴股份,C41其他制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.46,0.4432,0.012,1.5723,6.7,7.68,8.75,9.15,-2.075,-2.625,NONE,0.27,-9.0252,-32.4961,22688297.2,28.6968,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1178,000558,天府文旅,N78公共设施管理业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.27,0.6032,0.04,5.1447,3.39,3.8,4.38,5.03,-3.1798,-2.706,NONE,0.15,-17.6792,-31.4427,149794830.75,28.6919,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1179,000029,深深房Ａ,K70房地产业,baostock.query_stock_industry,2026-07-06,2026-07-10,22.62,0.8912,0.456,22.868,24.63,23.88,22.54,23.7,-1.6983,1.0159,NONE,1.63,-12.4656,9.4635,231296548.95,28.6492,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1180,000158,常山北明,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,13.38,0.6672,0.048,6.6986,13.67,15.69,17.73,20.46,-3.325,-2.346,NONE,0.61,-11.6326,-28.2379,467614366.55,28.5897,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
1181,002922,伊戈尔,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,28.72,0.876,0.392,83.9846,32.75,38.19,39.36,31.19,-4.1434,-1.6193,NONE,2.14,-17.088,-28.4549,779283192.65,28.5457,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
1182,002235,安妮股份,C22造纸和纸制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,8.68,0.832,0.352,21.3986,8.61,9.86,10.11,9.4,-3.1058,-1.0337,NONE,0.58,-8.6748,-14.8569,333879270.1,28.4694,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
